text,label,number_ratio,special_char_ratio,spam_words,text_length,word_count
university of southern california.,0,0.0,0.029411764705882353,0,34,4
we have to pick rayan macleran there.,0,0.0,0.02702702702702703,0,37,7
u gd lor go shopping i got stuff to do. u wan 2 watch infernal affairs a not? come lar,0,0.011627906976744186,0.023255813953488372,0,86,20
well. balls. time to make calls,0,0.0,0.06451612903225806,0,31,6
wat time wan today?,0,0.0,0.05263157894736842,0,19,4
lt gt in mca. but not conform.,0,0.0,0.06666666666666667,0,30,7
oh ok  wat's ur email?,0,0.0,0.09090909090909091,0,22,5
"yes, princess. are you going to make me moan?",0,0.0,0.06666666666666667,0,45,9
lol its ok i didn't remember til last nite,0,0.0,0.023809523809523808,0,42,9
"anyway, many good evenings to u! s",0,0.0,0.058823529411764705,0,34,7
"cool, i'll text you in a few",0,0.0,0.07142857142857142,0,28,7
"sorry vikky, i'm watching olave mandara movie kano in trishul theatre wit my frnds",0,0.0,0.024390243902439025,0,82,14
i'm very happy for you babe ! woo hoo party on dude!,0,0.0,0.057692307692307696,0,52,12
i am taking you for italian food. how about a pretty dress with no panties?,0,0.0,0.02666666666666667,0,75,15
wot u up 2? thout u were gonna call me!! txt bak luv k,0,0.018518518518518517,0.05555555555555555,0,54,14
you are chosen to receive a 350 award! pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,1,0.08917197452229299,0.012738853503184714,0,157,28
how are you holding up?,0,0.0,0.043478260869565216,0,23,5
dont flatter yourself  tell that man of mine two pints of carlin in ten minutes please,0,0.0,0.0,0,86,16
hope you are not scared!,0,0.0,0.041666666666666664,0,24,5
i'm at home n ready,0,0.0,0.05263157894736842,0,19,5
what time do u get out?,0,0.0,0.043478260869565216,0,23,6
i am literally in bed and have been up for like lt gt hours,0,0.0,0.0,0,59,14
"yes, my reg is ciao!",0,0.0,0.1,0,20,5
if you mean the website. yes.,0,0.0,0.06896551724137931,0,29,6
win a 1000 cash prize or a prize worth 5000,1,0.18604651162790697,0.0,3,43,10
"thanks for your ringtone order, reference number x49.your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989182",1,0.10256410256410256,0.02564102564102564,0,156,23
lol or i could just starve and lose a pound by the end of the day.,0,0.0,0.015151515151515152,0,66,16
yeah that's the impression i got,0,0.0,0.03125,0,32,6
ok ok take care. i can understand.,0,0.0,0.058823529411764705,0,34,7
"motivate behind every darkness, there is a shining light waiting for you to find it  behind every best friend, there is always trust and love  bslvyl",0,0.0,0.013422818791946308,0,149,26
"ya ok, then had dinner?",0,0.0,0.08695652173913043,0,23,5
i was slept that time.you there?,0,0.0,0.0625,0,32,6
dont make ne plans for nxt wknd coz she wants us to come down then ok,0,0.0,0.0,0,69,16
when is school starting. where will you stay. what's the weather like. and the food. do you have a social support system like friends in the school. all these things are important.,0,0.0,0.03888888888888889,0,180,32
"ha ha nan yalrigu heltini iyo kothi chikku, u shared many things wit me so far i didn't told any body and even uttered a word abt u  if ur trusting me so much how can i tell these to others  plz nxt time dont use those words to me ok, chikku - - b-",0,0.0,0.024193548387096774,0,248,55
noice. text me when you're here,0,0.0,0.06451612903225806,0,31,6
hi di is yijue we're meeting at 7 pm at esaplanade tonight.,0,0.01694915254237288,0.03389830508474576,0,59,12
moby pub quiz.win a 100 high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop 1.50 008704050406 sp,1,0.1513157894736842,0.02631578947368421,3,152,29
"this weeks savamob member offers are now accessible. just call 08709501522 for details! savamob, pobox 139, la3 2wu. only 1.50 week. savamob - offers mobile!",1,0.12101910828025478,0.05732484076433121,2,157,25
"aight i've been set free, think you could text me blake's address? it occurs to me i'm not quite as sure what i'm doing as i thought i was",0,0.0,0.043478260869565216,1,138,29
hi dear we saw dear. we both are happy. where you my battery is low,0,0.0,0.029850746268656716,0,67,15
how are you. its been ages. how's abj,0,0.0,0.08108108108108109,0,37,8
prof you have passed in all the papers in this sem congrats . . . . student enna kalaachutaarama !! prof   gud mrng!,0,0.0,0.0603448275862069,0,116,23
dont kick coco when he's down,0,0.0,0.034482758620689655,0,29,6
fyi i'm gonna call you sporadically starting at like lt gt bc we are not not doin this shit,0,0.0,0.01098901098901099,0,91,19
"you are being contacted by our dating service by someone you know! to find out who it is, call from your mobile or landline 09064017305 pobox75ldns7",1,0.0945945945945946,0.013513513513513514,1,148,26
tbs persolvo. been chasing us since sept for 38 definitely not paying now thanks to your information. we will ignore them. kath. manchester.,1,0.014285714285714285,0.03571428571428571,1,140,23
hope you re not having too much fun without me!! see u tomorrow love jess x,0,0.0,0.02666666666666667,0,75,16
ok i wont call or disturb any one. i know all are avoiding me. i am a burden for all,0,0.0,0.023809523809523808,1,84,20
i've reached home n i bathe liao  u can call me now,0,0.0,0.0196078431372549,1,51,12
loans for any purpose even if you have bad credit! tenants welcome. call noworriesloans.com on 08717111821,1,0.10377358490566038,0.02830188679245283,1,106,16
was the actual exam harder than nbme,0,0.0,0.0,0,36,7
a lot of this sickness thing going round. take it easy. hope u feel better soon. lol,0,0.0,0.03571428571428571,0,84,17
87077 kick off a new season with 2wks free goals news to ur mobile! txt ur club name to 87077 eg villa to 87077,1,0.14414414414414414,0.009009009009009009,1,111,24
hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,0,0.0,0.010416666666666666,1,96,20
gam gone after outstanding innings.,0,0.0,0.02857142857142857,0,35,5
o i played smash bros lt gt religiously.,0,0.0,0.025,0,40,8
"sir, good morning. hope you had a good weekend. i called to let you know that i was able to raise lt gt from my dad. he however said he would make the rest available by mid feb. this amount is still quite short and i was hoping you would help. do have a good day. abiola",0,0.0,0.025925925925925925,1,270,57
hurry home. soup is done!,0,0.0,0.08,0,25,5
"good afternoon, my love. it was good to see your words on ym and get your tm. very smart move, my slave   smiles   i drink my coffee and await you.",0,0.0,0.034013605442176874,0,147,30
quite ok but a bit ex  u better go eat smth now else i'll feel guilty,0,0.0,0.014492753623188406,1,69,16
"orange brings you ringtones from all time chart heroes, with a free hit each week! go to ringtones pics on wap. to stop receiving these tips reply stop.",1,0.0,0.02631578947368421,1,152,28
lemme know when you're here,0,0.0,0.037037037037037035,1,27,5
private! your 2003 account statement for 07973788240 shows 800 un-redeemed s. i. m. points. call 08715203649 identifier code 40533 expires 31 10 04,1,0.272108843537415,0.04081632653061224,0,147,23
he needs to stop going to bed and make with the fucking dealing,0,0.0,0.0,1,63,13
"how are you, my love ? are you with your brother ? time to talk english with him ? grins say hey muhommad, penny says hello from across the sea",0,0.0,0.03496503496503497,0,143,30
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call 08000930705 now,1,0.10526315789473684,0.0,2,133,26
"hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is lt gt k help pls i will load d card abi hw,keep me posted luv. 2 mj",0,0.006711409395973154,0.013422818791946308,0,149,36
i remain unconvinced that this isn't an elaborate test of my willpower,0,0.0,0.014285714285714285,0,70,12
life is nothing wen v get everything. but life is everything wen v miss something . real value of people wil be realized only in their absence  gud mrng,0,0.0,0.013157894736842105,0,152,29
how are you? i miss you!,0,0.0,0.08333333333333333,0,24,6
i ain't answerin no phone at what is actually a pretty reasonable hour but i'm sleepy,0,0.0,0.023529411764705882,0,85,16
"hey , is rite u put 10 evey mnth is that all?",0,0.044444444444444446,0.044444444444444446,0,45,12
i am going to bed now prin,0,0.0,0.0,1,26,7
i think just yourself thanks and see you tomo,0,0.0,0.0,0,45,9
if u dun drive then how i go 2 sch.,0,0.02857142857142857,0.02857142857142857,0,35,10
i not at home now lei,0,0.0,0.0,1,21,6
gsoh? good with spam the ladies?u could b a male gigolo? 2 join the uk's fastest growing mens club reply oncall. mjzgroup. 08714342399.2stop reply stop.,1,0.08552631578947369,0.05263157894736842,1,152,25
do u hav any frnd by name ashwini in ur college?,0,0.0,0.020833333333333332,1,48,11
jus finish my lunch on my way home lor  i tot u dun wan 2 stay in sch today,0,0.013333333333333334,0.0,0,75,19
k then 2marrow are you coming to class.,0,0.02564102564102564,0.02564102564102564,0,39,8
"hot live fantasies call now 08707500020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call",1,0.1885245901639344,0.00819672131147541,1,122,24
pls send me your address sir.,0,0.0,0.034482758620689655,0,29,6
i want to lick your pussy now,0,0.0,0.0,1,29,7
"yo, you gonna still be in stock tomorrow today? i'm trying to get a dubsack",0,0.0,0.04,0,75,15
urgent! your mobile number has been awarded a 2000 prize guaranteed. call 09061790125 from landline. claim 3030. valid 12hrs only 150ppm,1,0.17647058823529413,0.029411764705882353,3,136,21
"i'll see, but prolly yeah",0,0.0,0.08,0,25,5
thought we could go out for dinner. i'll treat you! seem ok?,0,0.0,0.06666666666666667,0,60,12
where are you ? what do you do ? how can you stand to be away from me ? doesn't your heart ache without me ? don't you wonder of me ? don't you crave me ?,0,0.0,0.05844155844155844,0,154,37
sorry. you never hear unless you book it. one was kinda a joke thet were really looking for skinny white girls. the other was one line you can only do so much on camera with that. something like that they're casting on the look.,0,0.0,0.02631578947368421,0,228,44
"sure thing big man. i have hockey elections at 6, shouldn t go on longer than an hour though",0,0.010869565217391304,0.021739130434782608,0,92,19
watch lor. i saw a few swatch one i thk quite ok. ard 116 but i need 2nd opinion leh,0,0.047619047619047616,0.023809523809523808,0,84,20
hiya do u like the hlday pics looked horrible in them so took mo out! hows the camp amrca thing? speak soon serena,0,0.0,0.017543859649122806,0,114,23
"babe! how goes that day ? what are you up to ? i miss you already, my love   loving kiss   i hope everything goes well.",0,0.0,0.04201680672268908,0,119,25
yunny  i'm goin to be late,0,0.0,0.038461538461538464,0,26,6
doc prescribed me morphine cause the other pain meds aren't enough. waiting for my mom to bring it. that med should kick in fast so i'm gonna try to be on later,0,0.0,0.025,0,160,32
"cool, want me to go to kappa or should i meet you outside mu",0,0.0,0.016666666666666666,0,60,14
"hey sexy buns ! have i told you ? i adore you, loverboy. i hope you remember to thank your sister in law for those meatballs grins   i love you, babe",0,0.0,0.03355704697986577,0,149,31
may b approve panalam but it should have more posts,0,0.0,0.0,0,51,10
"spjanuary male sale! hot gay chat now cheaper, call 08709222922. national rate from 1.5p min cheap to 7.8p min peak! to stop texts call 08712460324 10p min",1,0.18064516129032257,0.03870967741935484,1,155,27
me i'm not workin. once i get job,0,0.0,0.06060606060606061,0,33,8
and by when you're done i mean now,0,0.0,0.029411764705882353,1,34,8
"its ur luck to love someone. its ur fortune to love the one who loves u. but, its a miracle to love a person who can't love anyone except u  gud nyt",0,0.0,0.02702702702702703,0,148,32
hi baby ive just got back from work and i was wanting to see u allday! i hope i didnt piss u off on the phone today. if u are up give me a call xxx,0,0.0,0.013605442176870748,0,147,36
freemsg today's the day if you are ready! i'm horny live in your town. i love sex fun games! netcollex ltd 08700621170150p per msg reply stop to end,1,0.0945945945945946,0.033783783783783786,1,148,28
is it your yahoo boys that bring in the perf? or legal.,0,0.0,0.03636363636363636,0,55,12
no need to say anything to me. i know i am an outsider,0,0.0,0.018518518518518517,1,54,13
have you ever had one foot before?,0,0.0,0.029411764705882353,0,34,7
just got to lt gt,0,0.0,0.0,0,17,5
"good! no, don t need any receipts well done! yes, please tell . what s her number, i could ring her",0,0.0,0.06060606060606061,0,99,21
leave it wif me lar  wan to carry meh so heavy  is da num 98321561 familiar to ?,0,0.1,0.0125,0,80,18
beautiful truth expression of the face could be seen by everyone  but the depression of heart could be understood only by the loved ones  gud ni8 -,0,0.006802721088435374,0.006802721088435374,0,147,27
infact happy new year. how are you where are you when are we seeing,0,0.0,0.014925373134328358,0,67,14
"in the simpsons movie released in july 2007 name the band that died at the start of the film? a-green day, b-blue day, c-red day. send a, b or c",1,0.027777777777777776,0.05555555555555555,0,144,30
that's a shame! maybe cld meet for few hrs tomo?,0,0.0,0.0625,0,48,10
lol i would but despite these cramps i like being a girl.,0,0.0,0.017543859649122806,0,57,12
i can t wait for cornwall. hope tonight isn t too bad as well but it s rock night shite. anyway i m going for a kip now have a good night. speak to you soon.,0,0.0,0.025477707006369428,1,157,36
pls help me tell sura that i'm expecting a battery from hont. and that if should pls send me a message about how to download movies. thanks,0,0.0,0.02158273381294964,0,139,27
please call amanda with regard to renewing or upgrading your current t-mobile handset free of charge. offer ends today. tel 0845 021 3680 subject to t's and c's,1,0.06875,0.03125,3,160,28
"haven't found a way to get another app for your phone, eh ? will you go to the net cafe ? did you take that job? geeee i need you babe. i crave to see you",0,0.0,0.03896103896103896,0,154,36
i only work from mon to thurs but sat i cant leh  booked liao  which other day u free?,0,0.0,0.011627906976744186,1,86,19
comin to fetch us oredi,0,0.0,0.0,0,23,5
what's nannys address?,0,0.0,0.09090909090909091,0,22,3
haf u eaten? wat time u wan me 2 come?,0,0.02631578947368421,0.05263157894736842,0,38,10
want a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,1,0.10416666666666667,0.020833333333333332,1,144,26
"yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",0,0.0,0.021739130434782608,0,92,21
this single single answers are we fighting? plus i said am broke and you didnt reply,0,0.0,0.011904761904761904,0,84,16
it certainly puts things into perspective when something like this happens,0,0.0,0.0,0,74,11
now got tv 2 watch meh? u no work today?,0,0.025,0.05,1,40,10
i felt so not any conveying reason  ese he  what about me?,0,0.0,0.017241379310344827,0,58,12
how's it going? got any exciting karaoke type activities planned? i'm debating whether to play football this eve. feeling lazy though.,0,0.0,0.04477611940298507,0,134,21
i told that am coming on wednesday.,0,0.0,0.02857142857142857,0,35,7
"its ok, called mom instead have fun",0,0.0,0.02857142857142857,0,35,7
"dear voucher holder, to claim this weeks offer, at your pc please go to ts cs apply.",1,0.0,0.03571428571428571,1,84,17
well if i'm that desperate i'll just call armand again,0,0.0,0.037037037037037035,0,54,10
are you at work right now ?,0,0.0,0.037037037037037035,1,27,7
haven't heard anything and he's not answering my texts so i'm guessing he flaked. that said the jb is fantastic,0,0.0,0.036036036036036036,0,111,20
"mmmmmm   i love you,so much, ahmad   i can't wait for this year to begin as every second takes me closer to being at your side. happy new year, my love!!",0,0.0,0.0457516339869281,0,153,30
pls what's the full name of joke's school cos fees in university of florida seem to actually be lt gt k. pls holla back,0,0.0,0.025210084033613446,0,119,24
ok  but they said i've got wisdom teeth hidden inside n mayb need 2 remove.,0,0.013333333333333334,0.02666666666666667,0,75,15
and pls pls drink plenty plenty water,0,0.0,0.0,0,37,7
how are you doing. how's the queen. are you going for the royal wedding,0,0.0,0.04225352112676056,0,71,14
he's in lag. that's just the sad part but we keep in touch thanks to skype,0,0.0,0.04054054054054054,0,74,16
ok lor then we go tog lor,0,0.0,0.0,0,25,7
two teams waiting for some players,0,0.0,0.0,0,34,6
can send me a copy of da report?,0,0.0,0.03125,0,32,8
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0,0.014925373134328358,0.07462686567164178,0,67,13
"ok da, i already planned. i wil pick you.",0,0.0,0.07317073170731707,0,41,9
"urgent! please call 0906346330. your abta complimentary 4 spanish holiday or 10,000 cash await collection sae t cs box 47 po19 2ez 150ppm 18",1,0.18571428571428572,0.02142857142857143,2,140,24
i just really need shit before tomorrow and i know you won't be awake before like 6,0,0.012048192771084338,0.012048192771084338,1,83,17
i'm good. have you registered to vote?,0,0.0,0.07894736842105263,0,38,7
"hmm ok, i'll stay for like an hour cos my eye is really sore!",0,0.0,0.04918032786885246,0,61,14
dear got bus directly to calicut,0,0.0,0.0,0,32,6
mm umma ask vava also to come tell him can play later together,0,0.0,0.0,0,62,13
"well the general price is lt gt oz, let me know if when how much you want",0,0.0,0.0136986301369863,1,73,17
"each moment in a day,has its own value-morning brings hope,afternoon brings faith,evening brings luv,night brings rest,wish u find them all today.good morning",0,0.0,0.04430379746835443,0,158,22
lt gt w jetton ave if you forgot,0,0.0,0.0,0,32,8
ok i'm coming home now.,0,0.0,0.08695652173913043,1,23,5
can not use foreign stamps in this country.,0,0.0,0.023255813953488372,0,43,8
"sorry, it's a lot of friend-of-a-friend stuff, i'm just now about to talk to the actual guy who wants to buy",0,0.0,0.06481481481481481,1,108,21
"cmon babe, make me horny, turn me on! txt me your fantasy now babe - im hot, sticky and need you now. all replies cost 1.50. 2 cancel send stop",1,0.027972027972027972,0.055944055944055944,1,143,30
wylie update my weed dealer carlos went to freedom and had a class with lunsford,0,0.0,0.0,2,80,15
are you happy baby ? are you alright ? did you take that job ? i hope your fine. i send you a kiss to make you smile from across the sea   kiss kiss,0,0.0,0.02702702702702703,0,148,34
c movie is juz last minute decision mah. juz watch 2 lar but i tot not interested.,0,0.012195121951219513,0.024390243902439025,0,82,17
how are you enjoying this semester? take care brother.,0,0.0,0.037037037037037035,0,54,9
important information 4 orange user 0796xxxxxx. today is ur lucky day!2 find out why log onto there's a fantastic prizeawaiting you!,1,0.045454545454545456,0.030303030303030304,1,132,21
"get the door, i'm here",0,0.0,0.09090909090909091,0,22,5
"lets use it next week, princess",0,0.0,0.03225806451612903,0,31,6
or i go home first lar wait 4 me lor  i put down my stuff first,0,0.015873015873015872,0.0,0,63,16
i want kfc its tuesday. only buy 2 meals only 2. no gravy. only 2 mark. 2!,0,0.05405405405405406,0.06756756756756757,0,74,17
no da he is stupid da always sending like this don believe any of those message.pandy is a mental,0,0.0,0.010309278350515464,0,97,19
oi when you gonna ring,0,0.0,0.0,0,22,5
missed call alert. these numbers called but left no message. 07008009200,1,0.1527777777777778,0.027777777777777776,0,72,11
i attended but nothing is there.,0,0.0,0.03125,0,32,6
ard 530 like dat lor. we juz meet in mrt station then dun haf to come out.,0,0.04054054054054054,0.02702702702702703,0,74,17
no dear i was sleeping -p,0,0.0,0.04,0,25,6
er mw im filled tuth is aight,0,0.0,0.0,0,29,7
will be office around 4 pm. now i am going hospital.,0,0.019230769230769232,0.038461538461538464,1,52,11
actually i'm waiting for 2 weeks when they start putting ad.,0,0.016666666666666666,0.03333333333333333,0,60,11
anything lor if they all go then i go lor,0,0.0,0.0,0,41,10
u free on sat rite? u wan 2 watch infernal affairs wif me n darren n mayb xy?,0,0.012987012987012988,0.025974025974025976,1,77,18
yo you around? a friend of mine's lookin to pick up later tonight,0,0.0,0.03076923076923077,0,65,13
stupid auto correct on my phone,0,0.0,0.0,0,31,6
double eviction this week - spiral and michael and good riddance to them!,0,0.0,0.0273972602739726,0,73,13
"the world suffers a lot  not because of the violence of bad people. but because of the silence of good people!, gud night",0,0.0,0.024793388429752067,0,121,23
"ok thats cool. its , just off either raglan rd or edward rd. behind the cricket ground. gimme ring when ur closeby see you tuesday.",0,0.0,0.03816793893129771,0,131,25
buy one egg for me da please,0,0.0,0.0,0,28,7
have you started in skye,0,0.0,0.0,0,24,5
have you bookedthe hut? and also your time off? how are you by the way?,0,0.0,0.04225352112676056,0,71,15
and several to you sir.,0,0.0,0.043478260869565216,0,23,5
u really pig leh sleep so much. my dad wake me up at 10 smth 2 eat lunch today.,0,0.0379746835443038,0.02531645569620253,0,79,19
my love   i hope your not doing anything drastic. don't you dare sell your pc or your phone,0,0.0,0.02197802197802198,0,91,18
freemsg our records indicate you may be entitled to 3750 pounds for the accident you had. to claim for free reply with yes to this msg. to opt out text stop,1,0.02564102564102564,0.01282051282051282,1,156,31
life style garments account no please.,0,0.0,0.02631578947368421,0,38,6
lol wtf random. btw is that your lunch break,0,0.0,0.022727272727272728,0,44,9
"sez, hows u de arab boy? hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",0,0.023255813953488372,0.023255813953488372,0,86,19
"the lay man! just to let you know you are missed and thought off. do have a great day. and if you can send me bimbo and ugo's numbers, ill appreciate. safe",0,0.0,0.03870967741935484,1,155,32
detroit. the home of snow. enjoy it.,0,0.0,0.08333333333333333,1,36,7
show ur colours! euro 2004 2-4-1 offer! get an england flag 3lions tone on ur phone! click on the following service message for info!,1,0.06015037593984962,0.045112781954887216,3,133,24
"aight, i'm chillin in a friend's room so text me when you're on the way",0,0.0,0.056338028169014086,0,71,15
is toshiba portege m100 gd?,0,0.1111111111111111,0.037037037037037035,0,27,5
well welp is sort of a semiobscure internet thing,0,0.0,0.0,0,49,9
text pass to 69669 to collect your polyphonic ringtones. normal gprs charges apply only. enjoy your tones,1,0.047619047619047616,0.01904761904761905,0,105,17
"accordingly. i repeat, just text the word ok on your mobile phone and send",1,0.0,0.02702702702702703,0,74,14
loosu go to hospital. de dont let it careless.,0,0.0,0.043478260869565216,0,46,9
how much for an eighth?,0,0.0,0.043478260869565216,0,23,5
omg joanna is freaking me out. she's looked thru all my friends to find photos of me. and then she's asking about stuff on my myspace which i haven't even logged on in like a year.,0,0.0,0.03333333333333333,0,180,36
"send ur birthdate with month and year, i will tel u ur life partner's name. and the method of calculation. reply must.",0,0.0,0.0423728813559322,0,118,22
juz now havent woke up so a bit blur blur  can? dad went out liao  i cant cum now oso,0,0.0,0.011764705882352941,1,85,20
"how about clothes, jewelry, and trips?",0,0.0,0.07894736842105263,0,38,6
block breaker now comes in deluxe format with new features and great graphics from t-mobile. buy for just 5 by replying get bbdeluxe and take the challenge,1,0.0064516129032258064,0.012903225806451613,1,155,27
aah! a cuddle would be lush! i'd need lots of tea and soup before any kind of fumbling!,0,0.0,0.04597701149425287,0,87,18
important information 4 orange user . today is your lucky day!2find out why log onto there's a fantastic surprise awaiting you!,1,0.015748031496062992,0.031496062992125984,0,127,21
are you plans with your family set in stone ?,0,0.0,0.022222222222222223,0,45,10
pls dont forget to study,0,0.0,0.0,0,24,5
you'll never believe this but i have actually got off at taunton. wow,0,0.0,0.028985507246376812,0,69,13
"den only weekdays got special price  haiz  cant eat liao  cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat",0,0.0,0.007633587786259542,0,131,25
she just broke down a list of reasons why nobody's in town and i can't tell if she's being sarcastic or just faggy,0,0.0,0.02631578947368421,0,114,23
lt decimal gt m but its not a common car here so its better to buy from china or asia. or if i find it less expensive. i.ll holla,0,0.0,0.023255813953488372,0,129,29
the greatest test of courage on earth is to bear defeat without losing heart gn tc,0,0.0,0.0,0,82,16
sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630,0,0.09333333333333334,0.0,0,75,17
hey so whats the plan this sat?,0,0.0,0.03225806451612903,0,31,7
beauty sleep can help ur pimples too.,0,0.0,0.02702702702702703,0,37,7
great. hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0,0.0,0.00819672131147541,1,122,24
natalja 25 f is inviting you to be her friend. reply yes-440 or no-440 see her stop? send stop frnd to 62468,1,0.12037037037037036,0.037037037037037035,0,108,22
where to get those?,0,0.0,0.05263157894736842,0,19,4
"kind of. just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",0,0.0,0.03773584905660377,0,106,22
ball is moving a lot.will spin in last so very difficult to bat,0,0.0,0.015873015873015872,0,63,13
haiyoh  maybe your hamster was jealous of million,0,0.0,0.0,0,49,8
can you please send me my aunty's number,0,0.0,0.025,0,40,8
i'm glad. you are following your dreams.,0,0.0,0.075,1,40,7
i've reached home finally,0,0.0,0.04,0,25,4
"urgent. important information for 02 user. today is your lucky day! 2 find out why , log onto there is a fantastic surprise awaiting you !",1,0.021739130434782608,0.036231884057971016,1,138,26
"wn u r hurt by d prsn who s close 2 u, do fight wit dem. coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation  gud eveb-",0,0.006666666666666667,0.02,0,150,33
u can call now,0,0.0,0.0,1,14,4
"science tells that chocolate will melt under the sunlight. please don't walk under the sunlight. bcoz,i don't want to loss a sweet friend.",0,0.0,0.043478260869565216,0,138,23
yes. i come to nyc for audiitions and am trying to relocate.,0,0.0,0.03333333333333333,0,60,12
i pocked you up there before,0,0.0,0.0,0,28,6
congrats. that's great. i wanted to tell you not to tell me your score cos it might make me relax. but its motivating me so thanks for sharing,0,0.0,0.028169014084507043,0,142,28
i wud never mind if u dont miss me or if u dont need me  but u wil really hurt me wen u need me amp u dont tell me  take care -,0,0.0,0.007874015748031496,0,127,33
hey mr whats the name of that bill brison book the one about language and words,0,0.0,0.0,0,79,16
"okay, good, no problem, and thanx!",0,0.0,0.11764705882352941,0,34,6
"for you information, ikea is spelled with all caps. that is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. it makes me want to listen to you less.",0,0.0,0.03103448275862069,0,290,59
call me when u're done,0,0.0,0.045454545454545456,0,22,5
g.w.r,0,0.0,0.4,0,5,1
you best watch what you say cause i get drunk as a motherfucker,0,0.0,0.0,0,63,13
kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja,1,0.12162162162162163,0.04054054054054054,0,74,15
please call 08712402578 immediately as there is an urgent message waiting for you,1,0.13580246913580246,0.0,1,81,13
thesmszone.com lets you send free anonymous and masked messages im sending this message from there do you see the potential for abuse,1,0.0,0.007518796992481203,1,133,22
"erm  woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there.",0,0.0,0.029411764705882353,0,102,17
are there ta jobs available? let me know please cos i really need to start working,0,0.0,0.012195121951219513,1,82,16
aiyar hard 2 type. u later free then tell me then i call n scold n tell u.,0,0.013513513513513514,0.02702702702702703,1,74,18
yup i'm free,0,0.0,0.08333333333333333,1,12,3
"good good, billy mates all gone. just been jogging, again! did enjoy concert?",0,0.0,0.06493506493506493,0,77,13
yo come over carlos will be here soon,0,0.0,0.0,0,37,8
awww dat is sweet! we can think of something to do he he! have a nice time tonight ill probably txt u later cos im lonely xxx.,0,0.0,0.023809523809523808,0,126,27
i guess it is useless calling u 4 something important.,0,0.018518518518518517,0.018518518518518517,0,54,10
ha ha - had popped down to the loo when you hello-ed me. hello!,0,0.0,0.06349206349206349,0,63,14
he dint tell anything. he is angry on me that why you told to abi.,0,0.0,0.030303030303030304,0,66,15
it so happens that there r 2waxsto do wat you want. she can come and ill get her medical insurance. and she'll be able to deliver and have basic care. i'm currently shopping for the right medical insurance for her. so just give me til friday morning. thats when i.ll see the major person that can guide me to the right insurance.,0,0.00303951367781155,0.02735562310030395,0,329,62
i keep ten rs in my shelf buy two egg.,0,0.0,0.02631578947368421,0,38,10
"i wasn't well babe, i have swollen glands at my throat   what did you end up doing ?",0,0.0,0.03571428571428571,0,84,18
is ur changes 2 da report big? cos i've already made changes 2 da previous report.,0,0.024390243902439025,0.036585365853658534,0,82,16
captain is in our room,0,0.0,0.0,0,22,5
"i can't speak, bcaz mobile have problem. i can listen you but you cann't listen my voice. so i calls you later.",0,0.0,0.05405405405405406,0,111,22
hiya stu wot u up 2.im in so much truble at home at moment evone hates me even u! wot the hell av i done now? y wont u just tell me text bck please luv dan,0,0.0064516129032258064,0.01935483870967742,1,155,37
s i will take mokka players only,0,0.0,0.0,0,32,7
are you still playing with gautham?,0,0.0,0.02857142857142857,0,35,6
hey mr and i are going to the sea view and having a couple of gays i mean games! give me a bell when ya finish,0,0.0,0.00909090909090909,0,110,26
"k, jason says he's gonna be around so i'll be up there around lt gt",0,0.0,0.04477611940298507,0,67,15
sorry . i will be able to get to you. see you in the morning.,0,0.0,0.04918032786885246,0,61,15
aight well keep me informed,0,0.0,0.0,0,27,5
am only searching for good dual sim mobile pa.,0,0.0,0.021739130434782608,0,46,9
that seems unnecessarily hostile,0,0.0,0.0,0,32,4
dude got a haircut. now its breezy up there,0,0.0,0.023255813953488372,1,43,9
"congrats! 2 mobile 3g videophones r yours. call 09061744553 now! videochat wid ur mates, play java games, dload polyh music, noline rentl. bx420. ip4. 5we. 150pm",1,0.13043478260869565,0.062111801242236024,1,161,26
1apple day no doctor. 1tulsi leaf day no cancer. 1lemon day no fat. 1cup milk day no bone problms 3 litres watr day no diseases snd ths 2 whom u care  -,0,0.039473684210526314,0.02631578947368421,0,152,32
i thought we were doing a king of the hill thing there.,0,0.0,0.01818181818181818,0,55,12
nope i'll come online now,0,0.0,0.04,1,25,5
